id,q_id,method,retrieve_text,score,source
a0f7dc8a-266a-4a3d-8a58-405a4b8763e1,10,sliding_window,"足的歐洲國家，急性照護人力也在流失，各國經驗的是：改善年輕醫師的薪資與環境很重要、但價值的支持與醫學教育也很重要，必須讓社會重新看見醫療的「role model」。我們專訪3位艱困科的留守醫師，從他們選擇留下的理由，試圖讓大眾重新看見：醫療的價值與真諦。而守護這個價值的任務，不只是醫師本身、更是全體社會。
2026年，台灣的全民健保進入「兆元時代」，儘管要追趕超高齡人口的速度、高科技和新藥價格的飆漲，仍然吃力，但這個規模已近",0.77587890625,data_03.txt
0beda273-26c0-417f-b010-d6d9853c0e8d,11,sliding_window,"通訊，甚至包括Starlink等不受伊朗政府許可與管轄的低軌衛星通訊系統，也都同步遭到封鎖。

按照伊朗政府過往的行動節奏，其武力鎮壓國內抗爭的流程，通常是先行切斷通訊，接著由革命衛隊出動武裝民兵「巴斯基」（Basij）在大城市暴力清場、製造民間恐懼，並全力阻止示威者在城市中形成抗爭占領區；同時，政府安全部隊也會封鎖連結城鄉的重要幹道，並在資訊更為封閉的城郊與鄉村地區發動「殺雞儆猴」式的清鄉行動。直到確認鎮壓行動已占上",0.09918212890625,data_01.txt
af2e1497-711c-45aa-93b4-c7a3bc442820,12,sliding_window,"設計，透過衛星平台進行太空驗證，提供大氣電學與物理研究的第一手資料。

國家太空中心更已著手進行「福衛九號」計畫。「福衛九號」將採用「全天候高解析度微波遙測技術」，這樣的技術具備穿透雲層的能力，即使在夜晚或厚雲覆蓋下仍能清晰成像，「福衛九號」將與「福衛八號」的光學遙測衛星互補，構建更完整的對地觀測系統，預計於2027年、2029年發射。

從「福衛五號」、「福衛八號」到即將問世的「福衛九號」，台灣正在嘗試在太空中打",0.83984375,data_02.txt
cc1a6083-5c42-41b3-843d-18ad2bfcfb4e,13,sliding_window,"�。

美國當初花費1.05億美元（逾台幣30億元），將超過7.3萬立方公尺的放射性碎片，倒進馬紹爾群島核爆形成的彈坑中，並用巨大的混凝土穹頂覆蓋，被稱為「魯尼特圓頂」。

美國官方在1980年拍攝的魯尼特圓頂。（圖／法新社資料照）

然而，如今穹頂已出現結構弱化跡象，在海平面上升的壓力下可能產生裂縫。美國政府現在主張，建造此坑洞只是為了儲放核廢料，而非保護周遭環境免受污染。

「新一輪核武威脅時代」將來臨？
瑞典智庫",0.79296875,data_04.txt
284511d7-6d8c-4cd3-b1ab-46dbde8dc23f,14,sliding_window,"不斷進步，以前只要拍到就好，但現在除了拍到，還要能拍得更清晰，甚至造訪上空的間隔更短。
根據國家太空中心提供的資料，「福衛八號」第一顆衛星「齊柏林衛星」，編號FS-8A，自2017年開始規劃，研發費用2億元、造價3億元，屬於「第三期國家太空科技發展長程計畫」251億元的其中一部分。

就如同國家太空中心官網上公開的「探索太空」五大任務：太空經濟、太空公共基礎建設、國家安全、國際合作、學術研究，其中名列第三項的「國家安全」是「發展太空科技用於情報搜集、地",0.6962890625,data_05.txt
49f5fc6f-59f8-498e-82d6-d22d87a9d6b3,15,sliding_window,"去哪裡？哪些醫院最留不住人？同時揭露，自費診所3年開了300家，成為急重症科人力巨大的磁石。
數月後我們持續追蹤，醫院人力失血沒有止住，今年度各大醫院多個困難科住院醫師招收持續創新低，我們取得專科醫學會的資料、走訪醫學中心現場，由專家依臨床照顧人力需求指引，完整呈現醫療人力走勢：哪些是人力極度缺乏的紅區、哪裡是拉警報的黃區、哪裡又是搶破頭的綠區？此外，更深度下探不同專科內嚴重的「科內不均」現象，大專",0.62109375,data_03.txt
8f63aab8-def8-4835-be4c-bb8e35c665a0,16,sliding_window,�斯克（Elon Musk）旗下美國太空探索科技公司（SpaceX）的火箭，為什麼不連同遙測影像都跟美國購買就好？況且美國衛星技術也比台灣自主研發的更先進？吳宗信說明，每一顆衛星每天要做什麼事都需要排程，從地面下指令讓遙測衛星來執行，當經過的地點有很多事情要做的時候，就得依照優先順序，若只依靠跟美國購買遙測影像，「台灣要情蒐的影像有比美國（自己的）重要嗎？」吳宗信指出：「我們願意多花多少錢將排序往前挪？愈精細的影像要價愈貴，甚至關乎國家安,0.82373046875,data_05.txt
37e8cb57-5689-4a87-a74c-0378d7f8245e,17,sliding_window,"下探不同專科內嚴重的「科內不均」現象，大專科人力總額不足辨識真正乏人問津、卻不能沒有的次專科分布，衛福部和醫策會長年未完成真正的醫療人力盤點與調查，《報導者》整合多個資料，讓台灣次專科分布圖輪廓首度被看見。
然而，不以專科發展為目標的年輕住院醫師，不進入醫院的選擇是什麼？由日本創造出來的名詞「直美」（Chokubi）、醫學生畢業後直接進入醫美巿場是潮流之一。「直美」規模與影響究竟有多大？在醫療生態系裡，直美醫師的誘因與風",0.78369140625,data_03.txt
0ed7b9f8-0617-4c84-b4aa-9504e62e93fe,18,sliding_window,"�遠的地區，污染表層土壤；即使是在地下進行核試，這些粒子仍會在高壓下進入大氣層。

由於放射性落塵中的核分裂產物半衰期差異大，因此造成長期的輻射殘留。有些核分裂產物半衰期極短，只有幾分之一秒，但少數的半衰期長到可在數年內對人類及環境構成威脅。

例如放射性物質「鍶-90」半衰期達28年，會在生物骨骼中積聚，並導致腫瘤、白血病和其他血液疾病；銫-137的半衰期為30年，可能導致生殖腺輻射暴露與基因損傷；�",0.8046875,data_04.txt
19022a8e-c810-4953-b05a-bb3cfcfc8944,19,sliding_window,"議《新削減戰略武器條約》將於2026年2月到期，代表全球已開啟新一輪核武威脅時代。

如今的核武威脅達到冷戰以來的高峰，世界地緣政治局勢也比以往任何時候更動盪不安。",0.81005859375,data_04.txt
5fff7a39-ed09-40bc-8b30-2c3d820c3cbd,20,sliding_window,"打造的衛星星系，從結構材料、推進次系統到光學鏡頭，整體系統84%的關鍵元件、57項核心技術由國內研製完成，幾乎涵蓋了整個衛星製造流程，展示台灣目標打入國際太空產業的決心。

除了持續為台灣進行國土監測與災害應變外，「福衛八號」也將展現在國家安全、科學研究等面向發揮更完整的功能。國家太空中心主任吳宗信舉例，高解析度的影像能用來大面積監測中國海警船等船隻的動態，並與自動識別系統（AIS）資料比對，以偵測那些關閉訊號",0.701171875,data_02.txt
a715d768-0c63-4ac0-a2b1-c783d5502b21,1,semantic,"下一步：國安單位衛星影像的理解能力亟需「升級」
除了國家太空中心之外，早在1993年成立的中央大學太空遙測中心（CSRSR）也會接受衛星影像，目前可以接受除了自主的「福衛五號」之外，還能還可接收法國SPOT-6/7、及Pléiades 1A/1B的光學遙測影像。

中大遙測中心與這兩個商用衛星簽約，衛星通過以桃園中壢中央大學所在位置為中心點，在半徑3,000公里範圍的影像都擁有主導權，東至關島、西到中國甘肅、北到日本北海道，南至南海，可以依據排程控制衛星取像角度進行任務。",0.1376953125,data_05.txt
633bb5af-1be6-4991-8baa-3805a2be4215,2,semantic,2026年，台灣的全民健保進入「兆元時代」，儘管要追趕超高齡人口的速度、高科技和新藥價格的飆漲，仍然吃力，但這個規模已近台灣中央總預算的三分之一，台灣健保投資已追上國民所得相近的國家。我們專訪新任衛福部長石崇良，他開出的首波改革與重整之道，正是對準醫療人力盤點與直美設限，企圖把全民負擔的健保集中火力投在最需要的醫療缺口上，新官上任後的政策支票是否合理，各界可以擴大討論，並且從現在開始，監督可行政策兌現的速度。,0.72216796875,data_03.txt
c9c8b79d-66d5-44bd-bb6c-509435cf320a,3,semantic,"2025年6月，以色列與美國先後以「打擊伊朗核武計畫」為由對伊朗發動空襲；儘管以美的軍事行動前後僅持續12天，且未能百分之百摧毀伊朗的核開發設施，但在交戰過程中，伊朗武裝部隊一路挨打、幾乎沒有還手餘地；同時，在外交舞台上，德黑蘭也未能成功爭取中俄盟邦與國際社會的實質支援，反倒還因為違反核協議，而於2025年9月27日再度遭到聯合國安理會重新施以全球性的經濟制裁。

更糟的是，在承受戰爭風險與國際制裁的同時，伊朗也同時遭遇60年來最嚴重的缺水危機。在氣候變遷的影響下，伊朗不僅已連續6年出現乾旱，2025年1～11月的全國累積降雨量更僅有往年平均的14％。",0.62548828125,data_01.txt
7724b1f0-6552-4102-83db-322862994707,4,semantic,但巴勒維王朝的覆滅，已經是47年前的往事。對於國民年齡中位數只有34歲、6成人口都在40歲以下的現代伊朗而言，舊王朝的威權暴政已是上一代的陌生歷史，但對伊朗伊斯蘭共和國的失望與憤怒卻還是現實裡的日常進行式。因此，當伊朗街頭響起「讓巴勒維王朝回來統治我們」、「國王萬歲！」之際，這些口號反映的其實不是對君主統治的懷念與擁戴，而更像是一種情緒性的宣洩──一種對1979年革命與伊朗伊斯蘭共和國的全面否定與挑釁。,0.8330078125,data_01.txt
aadefc89-b098-4d43-8bf3-c07408572f5e,5,semantic,"就如同國家太空中心官網上公開的「探索太空」五大任務：太空經濟、太空公共基礎建設、國家安全、國際合作、學術研究，其中名列第三項的「國家安全」是「發展太空科技用於情報搜集、地理監視和通訊安全，從而增強台灣的防衛能力和區域穩定。同時，亦有助於提升我國對抗網路攻擊和其他非傳統安全威脅」，說明了台灣投入經費研發與製造遙測衛星，其中一項很少被關注、只能做不能說的任務。

精細影像堆疊，OSINT可解析軍事動作與戰術
最被大眾熟知與常被使用的遙測影像是Google Earth，彙整多家遙測影像的虛擬地球，便於使用者操作，遙測影像藉由資訊科技的進步，變成人人可及的資訊。現年26歲、就讀台灣師範大學東亞學系碩士班的溫約瑟，22歲時靠著善用這些公開資訊製作出「解放軍基地與設施地圖」一夕爆紅，他所使用的衛星遙測影像就包括Google Earth、歐盟哥白尼（Copernicus）的哨兵（Sentinel）衛星、微軟Bing Maps與Apple Maps等，加上查證所完成──這樣的技術稱為公開來源情報（Open Source Intelligence, OSINT），美國國家情報總監（Director of National Intelligence, DNI）定義為「專門從公開或商業可用資訊中獲取的情報，目的在解決特定的情報事項或要求」。
針對遙測衛星在軍事情報上的用途，溫約瑟接受《報導者》採訪時指出，公開且免費取得的影像都會受到限制，沒有辦法即時取得，只能當作背景來使用，「像是從央視看到解放軍新聞，逐格去解構畫面上的車輛編號，以及演習場域的地形地貌，但必須再搭配遙測影像建構的3D圖，以及過往建立的資料庫，比對確切的演習地點，才能再自製出解放軍基地與設施地圖。」",0.83251953125,data_05.txt
f7deb0ed-d1eb-4a16-b70b-7dffc7abd3cf,6,semantic,"此外，以前只是久久才拍一張照片，可能只會拍到一艘船；隨著衛星提高繞行的密度，傳回地面接收站不只是一張照片，而是持續性的累積多張照片，藉由影像的推疊，可以知道港口裡面的潛艇什麼時候消失、什麼時候回來？曾國欣說：「像是航空母艦這麼大的目標，只要天氣好都拍得到，甚至可以藉由影像畫出路徑，從哪邊開出去，繞多大一圈之後再回來，這些都是透過影像能告訴我們的進階資訊。」

只是，除了科學與遙測技術進步之外，情蒐與研析能力也得同步提升。林穎佑建議，不管是軍方或國安單位，都要提升衛星影像的理解能力，畢竟拍下的影像畫面有點像是「瞎子摸象」、摸到一面牆，情蒐人員要有足夠能力去解析，才能拼出可能是一隻大象，這些都需要透過不斷地訓練，甚至與科研單位共同合作才能做到，「目前我們軍方對於這方面仍是比較保守，積極度是比較不夠的。」",0.751953125,data_05.txt
c7a183df-faab-4ed9-af8a-31c2c5b55d9c,7,semantic,"事實上，隨著伊朗動亂持續擴大，美國與以色列政府雖曾多次公開表態「同情伊朗人民的起義」，甚至暗示「不排除軍事介入」的可能性，但在口頭聲援、以及美國再次對伊朗貿易夥伴施加25%的制裁性關稅之外，駐中東美軍並未出現大規模兵力集結，以色列國防軍也未預作守備性動員。
《華爾街日報》（The Wall Street Journal）指出，川普雖然召集國安團隊多次討論伊朗情勢，但以副總統范斯（JD Vance）為首的意見，卻力勸川普按兵不動、先透過經濟制裁與外交施壓的方式，逼迫伊朗減緩鎮壓、並加速與美國戰略和解的核談判。",0.642578125,data_01.txt
cde92e6a-2542-4d72-80c2-afffb791fedd,8,semantic,"二戰後全球發動逾2千次核試驗 誰是蕈狀雲下的犧牲者？
二戰結束後，至少有8國執行超過2千次核試驗，地點大多選在偏遠地帶或離島。這些核試驗場周遭的居民，至今仍因暴露在輻射下導致疾病，或被迫離開家園，刻下無法抹滅的傷痕。如今美國總統川普一度宣布重啟核試，世界局勢愈發緊張，又是誰將承擔輻射的代價？
爆炸發生幾小時後，人們就抓破自己的皮膚，母親們眼睜睜地看著孩子們的頭髮都掉在地上，水泡在一夜之間吞噬了他們的身體。

基爾瑪——馬紹爾群島核委會主席
80年前，美國向日本廣島和長崎投下2顆原子彈結束二次世界大戰，當下造成約11萬人喪生，卻也開啟核子時代。各國進入冷戰時期後力拚軍備競賽，包含美國、蘇聯、英國、法國及中國等國，都爭相研製威力更大的核武。

根據美國軍備控制協會統計，自1945年以來，至少有8國在數十處試驗場執行共2056次核試爆，其中520次是早期直接在大氣中引爆，導致放射性物質在大氣層擴散；也有少數在水下進行，已知8次；此外還有1528次在地下引爆，在土壤中留下污染。",0.873046875,data_04.txt
96a9f93a-cfbe-451d-87b4-89bd9498fe89,9,semantic,"Made with Flourish • Create a photo slider
當Taiwan Can Help走向太空
除了自家國土監測外，衛星資料也幫助台灣在跨國合作中扮演關鍵角色。我國自2010年加入由日本主導的「守望亞洲（Sentinel Asia）」國際志願計畫，此計畫的目的是希望結合擁有衛星資源與分析量能的單位，當亞太地區發生災害事件時，可以調度衛星進行救災與協作。

舉例來說，2023年菲律賓民都洛近海油輪「MT Princess Empress」沉沒造成大規模漏油汙染，衝擊當地海洋生態。台灣調度「福衛五號」協助產出連續油汙範圍判釋圖，支援汙染擴散追蹤與岸線清理決策；2024年日本石川縣能登半島發生規模7.6的地震，後續引發海嘯，太空中心亦協助進行視覺化與數值化分析，觀察海岸、山區土石變化，以及房屋倒塌狀況，估算出實際災害面積。",0.80078125,data_02.txt
43cfd14c-e935-4951-ad61-8fd23176ff69,10,semantic,2026年，台灣的全民健保進入「兆元時代」，儘管要追趕超高齡人口的速度、高科技和新藥價格的飆漲，仍然吃力，但這個規模已近台灣中央總預算的三分之一，台灣健保投資已追上國民所得相近的國家。我們專訪新任衛福部長石崇良，他開出的首波改革與重整之道，正是對準醫療人力盤點與直美設限，企圖把全民負擔的健保集中火力投在最需要的醫療缺口上，新官上任後的政策支票是否合理，各界可以擴大討論，並且從現在開始，監督可行政策兌現的速度。,0.75,data_03.txt
3c6b70d9-e2ba-4e4f-919c-ccdd9f0e1138,11,semantic,按照伊朗政府過往的行動節奏，其武力鎮壓國內抗爭的流程，通常是先行切斷通訊，接著由革命衛隊出動武裝民兵「巴斯基」（Basij）在大城市暴力清場、製造民間恐懼，並全力阻止示威者在城市中形成抗爭占領區；同時，政府安全部隊也會封鎖連結城鄉的重要幹道，並在資訊更為封閉的城郊與鄉村地區發動「殺雞儆猴」式的清鄉行動。直到確認鎮壓行動已占上風後，政府才會動員支持團體發起「挺政府」團結遊行，逐步恢復網路通訊，並公開經官媒處理過的鎮壓資訊，藉此昭告全國：政府已重新控制局勢。,0.6484375,data_01.txt
77a028be-1387-40ab-a91d-4e1c0ffbed81,12,semantic,"對台灣而言，我們強大的衛星影像處理能力已成為一種實質的外交工具，平時我們運用衛星影像協助各國進行農業、民生與國土變化的動態判釋；災時，台灣也能憑藉自主、細緻的衛星資源與影像判讀判讀能力，成為資料提供者與分析者，把太空影像轉化為可行動的救災資訊。

「福衛九號」計畫啟動：全天候觀測，追求關鍵畫面不漏接
「福衛八號」預計於2031年前完成星系布建，現已規劃陸續接替「福衛五號」的遙測任務。「福衛八號」最大的特色在於它是台灣第一個以建構自主產業鏈為核心目標打造的衛星星系，從結構材料、推進次系統到光學鏡頭，整體系統84%的關鍵元件、57項核心技術由國內研製完成，幾乎涵蓋了整個衛星製造流程，展示台灣目標打入國際太空產業的決心。",0.67919921875,data_02.txt
3ebc04e3-9f8d-417f-9dbf-68d261be8328,13,semantic,"美國當時將居住於核試驗場附近的馬紹爾居民遷至美國本土，即使在1970及1980年代曾試圖讓他們返回，但由於部分島嶼仍有輻射污染，有些人至今未能重返家園。

美國當初花費1.05億美元（逾台幣30億元），將超過7.3萬立方公尺的放射性碎片，倒進馬紹爾群島核爆形成的彈坑中，並用巨大的混凝土穹頂覆蓋，被稱為「魯尼特圓頂」。

美國官方在1980年拍攝的魯尼特圓頂。（圖／法新社資料照）

然而，如今穹頂已出現結構弱化跡象，在海平面上升的壓力下可能產生裂縫。美國政府現在主張，建造此坑洞只是為了儲放核廢料，而非保護周遭環境免受污染。",0.7880859375,data_04.txt
42e9e520-11bc-4fa1-b9da-e120a77d657d,14,semantic,"台灣自主遙測衛星「福衛八號」以6＋2顆組成星系，相較於目前僅有一顆的「福衛五號」，涵蓋的時間與覆蓋率都會提升。吳宗信表示，遙測繼續不斷進步，以前只要拍到就好，但現在除了拍到，還要能拍得更清晰，甚至造訪上空的間隔更短。
根據國家太空中心提供的資料，「福衛八號」第一顆衛星「齊柏林衛星」，編號FS-8A，自2017年開始規劃，研發費用2億元、造價3億元，屬於「第三期國家太空科技發展長程計畫」251億元的其中一部分。",0.7021484375,data_05.txt
23757bba-4827-442f-993c-75fa42d67419,15,semantic,"消失的住院醫師
健保兆元時代，擋得住「直美」風潮與急重難科持續失血嗎？
醫院急重症人力崩塌持續擴大，20年前的內外婦兒「四大皆空」、10年前變成內外婦兒急「五大皆空」，到了今年（2025），甚至因為神經內科24小時取栓的過勞、也引發出走潮，再累加至內外婦兒急神經「六大皆空」。
《報導者》2024年年底推出《誰掏空了醫院人力》專題，以數據資料解析30年最大一波的護理人力出走潮，離開的護理師去哪裡？哪些醫院最留不住人？同時揭露，自費診所3年開了300家，成為急重症科人力巨大的磁石。",0.62158203125,data_03.txt
e520edf2-c3ba-45c0-be41-35e3047503d3,16,semantic,"「當然遙測也不是毫無缺點，畢竟影像沒有聲音，還是得輔助電子監聽以及情報蒐集，才能整合成完整的立體網絡，」林穎佑說。

為什麼花錢也買不到「需要的情蒐」？
國家太空中心公布「齊柏林衛星」光學解析度可拍攝到距離地面近達1公尺的影像，國科會主委吳誠文在起運典禮上表示，「前兩顆衛星會是同樣的解析度，接下來的衛星將朝解析度70公分甚至50公分邁進，利用科技實力守護台灣。」

但也有聲音質疑，既然衛星發射都仰賴馬斯克（Elon Musk）旗下美國太空探索科技公司（SpaceX）的火箭，為什麼不連同遙測影像都跟美國購買就好？況且美國衛星技術也比台灣自主研發的更先進？吳宗信說明，每一顆衛星每天要做什麼事都需要排程，從地面下指令讓遙測衛星來執行，當經過的地點有很多事情要做的時候，就得依照優先順序，若只依靠跟美國購買遙測影像，「台灣要情蒐的影像有比美國（自己的）重要嗎？」吳宗信指出：「我們願意多花多少錢將排序往前挪？愈精細的影像要價愈貴，甚至關乎國家安全的重要事項，通常都是各國自製衛星的第一要務，購買方即使出再多錢都不見得能擠進去。」",0.79052734375,data_05.txt
a8b3c9b5-ebb3-4da3-9501-5899c9ede018,17,semantic,然而，不以專科發展為目標的年輕住院醫師，不進入醫院的選擇是什麼？由日本創造出來的名詞「直美」（Chokubi）、醫學生畢業後直接進入醫美巿場是潮流之一。「直美」規模與影響究竟有多大？在醫療生態系裡，直美醫師的誘因與風險又是什麼？我們有官方的數據以及同樣面臨這股「直美風暴」的日、韓專家跨國採訪，大家思考的防範或改革手段是什麼？我們也找到台灣首代直美醫師，他不設防的真心話，讓大家看見選擇直美醫師的多層意象。,0.7783203125,data_03.txt
689725b2-7e16-4ee4-bb86-889ca10a348d,18,semantic,"由於放射性落塵中的核分裂產物半衰期差異大，因此造成長期的輻射殘留。有些核分裂產物半衰期極短，只有幾分之一秒，但少數的半衰期長到可在數年內對人類及環境構成威脅。

例如放射性物質「鍶-90」半衰期達28年，會在生物骨骼中積聚，並導致腫瘤、白血病和其他血液疾病；銫-137的半衰期為30年，可能導致生殖腺輻射暴露與基因損傷；鈽-​​239半衰期則長達2.44萬年，即使只攝取1微克，也會造成骨骼及肺部腫瘤等嚴重危害。",0.8251953125,data_04.txt
b5baa449-e291-4586-b6bd-eddfa99ebd35,19,semantic,"「新一輪核武威脅時代」將來臨？
瑞典智庫斯德哥爾摩國際和平研究所（SIPRI）發布《2025全球核力量年鑑》指出，截至2025年1月，全球約有1萬2241枚核彈頭，其中9614枚屬可供實際部署的軍事庫存，且約有2100枚已搭載在彈道飛彈上，代表處於高度戰備狀態。

報告也分析，美、俄、英、法、中國、印度、巴基斯坦、北韓及以色列等9個擁核國，都仍計畫擴增核武庫，並退出軍備控制協議，加上美俄之間最後一份協議《新削減戰略武器條約》將於2026年2月到期，代表全球已開啟新一輪核武威脅時代。",0.849609375,data_04.txt
70a52605-d8bb-4ca5-9e45-c3896f330573,20,semantic,"福衛八號．任重高飛
用科技實力守護台灣：「福衛八號」升空，有哪些不能言說的國安任務？
台灣發展衛星計畫，主要分成科學酬載、氣象衛星、遙測衛星三大類，其中遙測衛星已從最早的「福爾摩沙衛星二號」（簡稱「福衛二號」），進入還在服役的「福爾摩沙衛星五號」（簡稱「福衛五號」），以及預計在2025年11月29日發射的「福爾摩沙衛星八號」（簡稱「福衛八號」），它們除了守護台灣之外，其實還有一項重要的國安任務──總統賴清德在出席「福衛八號」起運至美國的典禮中也提到「國家安全」──靠著長期累積的取像，能進行更多情報研析，甚至解讀解放軍的各種軍事動作。這些工作長期以來「只能做不能說」，《報導者》這次專訪國家太空中心（TASA）談起這項國安任務，並訪問軍事專家分析，未來「福衛八號」搭配其他商用衛星，能幫台灣的國家安全做什麼？
2025年7月，「福衛八號」正在緊鑼密鼓進行各項測試時，《報導者》獲准進入國家太空中心整測廠房採訪。進入前規定所有人員一律換上無塵衣，更得在空氣浴塵室（air shower）以高速噴氣將衣服物品附著的灰塵、靜電清除乾淨，並把手機等通訊產品都要交出鎖在櫃子統一管制才能踏進廠房──「福衛八號」構造有部分設計屬於機密等級，因此管制與晶圓廠類似，衛星資料處理組更是國家資安A級單位。",0.7353515625,data_05.txt
